X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,Y
-0.6248460223831316,-0.15560325386263485,-0.4879550630244802,-0.3367557848876215,-0.26109491265595275,-0.16618097895581319,0.38375961010078075,-0.15296300789896844,-0.5838033373193056,0.05463009632293403,-0.2617582800944761,-0.23405046023403564,-0.07559302538176704,0.19071577686257246,0.36157166833014776,0.08111318623023056,0.010508725871933189,-0.6372930494992441,0.2023069664530619,0.09355233507691185,-0.037880055807785196,0.07718771120407308,-0.04612499873240028,-0.3219768050871602,0.07115427194782664,0.06070478162607973,-0.36381191797984225,-0.22790445088206102,0.25992693471825734,0.47101668527866813,0.07688538319709526,0.0643974448265987,0.1214743196164716,0.0670435247505119,-0.3851092988727314,0.278174988326124,0.23413563628238165,-0.12282288556891274,0.4046238548497958,-0.23360944355318047,0.09118690996070011,-0.17091884021499437,-0.5647382968966975,0.3715988446445997,0.2895548674322401,-0.04481874730595936,0.3630875966546503,-0.0428028206229345
-0.5523322727686291,0.05504309776845728,-0.5751449193431277,-0.43648096350013976,-0.30878470128153024,0.08322445031780834,0.540554472690798,0.29069703301305583,-0.4078996185669642,-0.13883604730583898,0.19162536112749184,-0.015481627036280532,0.1476867033197422,-0.37559754459583017,0.2323293568933753,-0.044894004019639056,0.08727081398831471,-0.34777417349100925,-0.3368650029903085,-0.12180142698049856,0.026898953735746245,-0.32215983732650155,0.17820220583363278,-0.08786082277289087,0.15431697205155182,0.02825115569636516,-0.05178941832918871,-0.45391514921159304,-0.1065804945961275,0.41525729261152855,-0.13386997055827876,-0.012528137519125626,0.08620061423318215,-0.09947525811694957,-0.3353356381946916,-0.4081321405839746,0.02168360018125126,0.15418362367734018,-0.1643197922243056,-0.05358744268083293,0.2782761074250426,0.3183546382423059,-0.7494794296096856,-0.1977374113527025,-0.5700174531491885,-0.22341318483929562,-0.592973560041718,-0.4163588778456673
-0.3690260941761031,0.19730919313856843,-0.6586963617843151,-0.5200876583290492,-0.06927973727897041,0.2987411624895231,0.42027421026692857,0.34133628080153255,0.23594570806903903,0.17717134311970373,-0.04919346763141985,0.1996648171304627,-0.1818539266082465,-0.31151257076664807,-0.32030721130837103,-0.20638016745389642,0.16412114272102762,0.07929511947666468,-0.040614558690589164,-0.22209447688871586,-0.230188491911966,-0.4875302525846915,-0.18217288754358796,0.09892447919403358,-0.019378875099580917,-0.00034866313023440565,0.27742657313425845,-0.3435850722137873,-0.04352825991262199,0.05623476742137279,-0.1648385254658853,-0.2559277066420774,0.34372548971065053,0.1197127135658127,0.09947477033216323,-0.19171948450767484,0.12688629437748555,-0.06607788686976535,-0.31381472717051784,-0.05768915699043631,-0.23454061798593562,0.016003913843560813,-0.097250167704229,-0.944354190040397,0.38612831183599083,0.1446630316869275,-0.26186267909788274,-0.7459625135646777
-0.11392382037695459,0.22804766854126557,-0.6962397660918112,-0.5757174597071354,0.26633205189455733,0.23834587838215593,0.08537772841593871,-0.07661027763070005,0.5542103451677605,-0.19306164488145017,-0.016987320659283878,-0.1948399368993572,-0.2671407364941245,0.16976072827260658,-0.3326874379043435,0.03922002587558904,-0.11334642143152607,-0.20972342545690392,0.4119896120067785,-0.11429971547096962,-0.3139432290104234,0.03572993460396945,-0.25302837376319465,0.10696301726684054,-0.010262546893595847,-0.03421015254360349,0.21675539728169246,-0.03758494660388867,-0.2538383022400009,0.22734395700450705,-0.1918581015645232,-0.3529465724627313,-0.20546164591258997,-0.17938002889569926,-0.15068176507010134,0.5642206170241482,-0.18564790495530203,-0.22347254560739727,0.038912622799811336,-0.18366272355188684,-0.04779571147390371,-0.16646615697893485,0.23238582881649172,0.4372338967397025,0.2756819058358331,0.036001615623445504,-0.14212012482944092,-0.8023259605649546
0.14928077488767344,0.13415117371060914,-0.6565470806557586,-0.5985859198107719,0.38738289337759335,-0.08255721849870246,-0.27991473420895474,-0.42994785718304174,0.21145965152252577,0.14464193490184507,0.031101517806201517,-0.07864071788439642,0.1615598501490063,0.17902871885004124,0.2668943752955941,0.12393049456952143,-0.3258987248403523,-0.4617676296582921,-0.00676543043908695,-0.1378221695535834,-0.08085775641200799,0.034401779080663886,0.18215533500768788,-0.039429880265357764,0.10327378807536358,-0.19611857483918538,0.21796556086841523,0.08282471184134921,-0.5970458975395228,-0.11950671514884981,0.008167433781538946,-0.0035532679959190405,-0.4233322225595054,-0.3475504007887381,-0.20179746730198678,-0.23342157272942698,0.0305403011571308,-0.28943097989139865,-0.412062152656017,0.12627447004795433,0.3353706076545149,0.04615378950148341,-0.04514235132941158,-0.16207078468762026,-0.845172102860567,0.08308586383360095,-0.03317449574167275,-0.8733929154783472
0.351432326832809,-0.06350284338690748,-0.5334855852971415,-0.5858764257056279,0.1622670970820963,-0.3876164154000187,-0.4828074712257471,-0.2770863563640995,-0.3054869766171002,-0.16987721600519645,-0.0555391720240781,0.17961435606987597,-0.10212165506391391,-0.3947935565867008,0.4023200293811353,-0.12211011099919256,-0.13233005942418974,-0.07223870492678564,-0.37079254753598256,-0.19862474895635096,0.08741872181768051,-0.290877246128349,-0.04185003274146626,-0.18571551618958826,-0.14544292395600422,-0.0672522668708927,0.353145711062711,-0.029649601706773554,-0.0469172812725821,-0.5866140432413223,0.1323708301087445,0.36829512813572496,-0.21645752354892756,0.0796945868976755,0.05998240367670116,-0.021184338639059774,0.4430896232495969,-0.2584862652663341,-0.17788742693551163,-0.052188157922671174,-0.24994294529138283,-0.1693996523483896,-0.22532012592839668,-0.3680627143004406,0.5378501638819653,0.12562114706147787,0.17381182637013493,-0.8383732702874318
0.43735853893723453,-0.31532713973467785,-0.3475261534135605,-0.5383696854602693,-0.24225432064717212,-0.3873038873713319,-0.5015172676581612,0.16882603910730642,-0.3844813614695972,0.13710892074136094,0.15227989405951603,-0.10548424366873244,-0.251024441413203,-0.5036318061191076,-0.2887485555211745,-0.0695939092874156,0.02902063508299224,0.02822996159376867,0.012429940297972397,0.02892112417171311,-0.16883246992631995,0.1738635225002565,-0.4836883083575605,-0.13946103739831295,-0.21968099930157847,0.21329043455187557,0.07949157809559804,-0.27083975910065516,0.15418494687098327,-0.14320529437926943,-0.018570930120476614,0.3841188966514886,-0.612932045113213,0.13285566402951554,-0.4745482970625128,0.28972733533420736,-0.07973477241079807,0.08004636228156148,0.20103836420453325,-0.3935354754106676,-0.012404401403776633,-0.13529629583394964,-0.43260432163482465,0.5306499911341318,-0.12346658604290361,-0.2783452500778413,-0.013927487128315486,-0.7974247912605827
0.3822917938098198,-0.557741151335814,-0.13973242719077283,-0.454028942742166,-0.47306259927458005,-0.030440040085036868,-0.4405271017521244,0.389900828410801,-0.04781751364408093,-0.0951449360874973,-0.1861060388399579,-0.006995447530443677,0.016122764182104454,0.13156548975647753,-0.5690456192675388,0.054947748245334216,-0.08734138411143932,-0.40482218494160105,-0.0009881669491023093,0.1430972796348291,-0.24854557569393576,0.6222989163068773,-0.01637371403496035,0.05778668799008502,-0.0031217332533198805,0.06437152381394662,-0.2252901321440539,-0.44454903224805975,-0.06321044362222972,-0.18871338860281972,-0.24857510485612622,0.07978921741158818,-0.31587055157481914,0.008370065677239857,-0.4423592952722486,-0.7210449803082852,-0.24710351985558154,0.215907944842483,-0.3355255547646995,0.059896418694526776,0.033014602799398496,0.02575126664852112,-0.734196020549283,-0.41453548688179254,-0.38567243153875086,-0.2837281272152983,0.29387924151394995,-0.8609818899817925
0.1972140248421128,-0.7292003425463445,0.04395839151052283,-0.33639978467094944,-0.28526748074034036,0.3962672194531456,-0.4111505500540116,0.21197667073782167,0.1836335332341712,0.007034121993652054,0.05804003527356816,-0.13828046181288667,-0.05032001022558874,0.5160445434727761,0.10872365671205575,-0.16579754152980786,-0.02932193556651186,-0.335802970566343,-0.5093903030917983,-0.15885844652685355,-0.024068560201606415,0.17251969941789413,0.32598174179211004,0.1669169888858113,-0.25298960391692615,-0.14289554372763302,-0.3422403728852068,-0.2965022975286218,0.34945066087160837,-0.34194949879767367,-0.3396360682793327,-0.3017692608728886,0.1320467063273716,0.1294620125305912,0.205539669901051,-0.11091893723212376,-0.17831283008760224,-0.05495248773314587,0.01874796213088037,-0.03588677901728521,-0.5812113585869604,-0.034840250444868937,-0.1453837073122407,-0.5984285665722449,0.4833313994430417,-0.06705781231228225,-0.6253785481918333,-0.9051279867241553
-0.0786499531242375,-0.7825168278839298,0.16815799108021556,-0.20500086178492127,0.1953115032331625,0.4906820618075891,-0.39827834867620937,-0.0551346311841433,0.06749647770679323,-0.03592939500025194,-0.02930314769942388,0.04723448872403657,-0.022858979463018292,0.07996995191501077,0.47784695801261856,-0.027682230289510223,0.3026972091754787,0.1673892531266521,-0.2143106691010338,-0.28685917128630367,-0.306832902675919,-0.18635310381635917,-0.024741596779188746,0.05882654437275958,-0.2247769264703282,-0.028594095949080134,-0.7080252824828358,-0.05468682433166161,0.24258490444146785,0.2152741383337553,0.03987738617943459,-0.36758251642927564,-0.3949164414319196,-0.054477946457949566,-0.18554240174362224,0.3288092775201934,-0.5345077681775833,-0.32621080916012246,0.23036278332970106,-0.16471999798549664,0.1718314887737029,0.013270540493371286,0.2859901265432696,0.20467804046979254,-0.13869577237723374,0.09729092615010826,0.24996701488760764,-0.9077011006089505
