,series_max,series_min
X1,11.812444282383401,-12.9427776717041
X2,11.812444282383401,-12.9427776717041
X3,11.812444282383401,-12.9427776717041
X4,11.812444282383401,-12.9427776717041
X5,11.812444282383401,-12.9427776717041
X6,11.812444282383401,-12.9427776717041
X7,11.812444282383401,-12.9427776717041
X8,11.812444282383401,-12.9427776717041
X9,11.812444282383401,-12.9427776717041
X10,11.812444282383401,-12.9427776717041
X11,8.45527265341712,-8.922950811701972
X12,8.45527265341712,-8.922950811701972
X13,8.45527265341712,-8.922950811701972
X14,8.45527265341712,-8.922950811701972
X15,8.45527265341712,-8.922950811701972
X16,8.45527265341712,-8.922950811701972
X17,8.45527265341712,-8.922950811701972
X18,8.45527265341712,-8.922950811701972
X19,8.45527265341712,-8.922950811701972
X20,8.45527265341712,-8.922950811701972
X21,8.45527265341712,-8.922950811701972
X22,1.70239651414939,-1.53407609907166
X23,1.70239651414939,-1.53407609907166
X24,1.70239651414939,-1.53407609907166
X25,1.70239651414939,-1.53407609907166
X26,1.70239651414939,-1.53407609907166
X27,1.70239651414939,-1.53407609907166
X28,1.70239651414939,-1.53407609907166
X29,1.70239651414939,-1.53407609907166
X30,1.70239651414939,-1.53407609907166
Y,43.790112,0.07156512
