X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,Y
-0.2635925778610526,-0.4575106539400997,0.016011669997713307,-0.1027390985658786,-0.2567839366028587,-0.17893787651659543,0.04043732513943077,0.2031667219426576,0.11180306096735637,-0.24597486762911136,-0.2485738580253336,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.23626087777267046,-0.4301898361221659,-0.3163532241446485,0.02980317888137618,0.3700261894167476,-0.16733012135754344,0.14876042614537388,0.5595814015470959,0.6459303634784999,0.6473173309186637,0.5595515708838843,0.3836963167669092,-0.13291457904973047,-0.4100116251405813,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.5087661254067385,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.6282860818667857,-0.16914580863649853,0.02539341281789831,0.06808538228078875,0.1114044078115286,0.15448541051908005,0.1964633115124057,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.34034109350504993,0.3059806543805661,0.47165829890955746,0.4757925416910378,0.29584673502105097,0.3647186185961617,0.42958772487605357,0.49052782878379086,0.5476127052424402,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4654350697679456,-0.8954683255246272
-0.4575106539400997,0.4103915163950116,-0.1027390985658786,-0.21195356322666514,-0.17893787651659543,0.04043732513943077,0.2031667219426576,0.11180306096735637,-0.10151115350722695,-0.2485738580253336,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.4301898361221659,-0.3163532241446485,0.02980317888137618,0.3700261894167476,0.39139943372613306,0.14876042614537388,0.39246117810815395,0.6459303634784999,0.6473173309186637,0.5595515708838843,0.3836963167669092,0.14255249141072723,-0.4100116251405813,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.6264856078640937,-0.1483828322924946,0.06808538228078875,0.1114044078115286,0.15448541051908005,0.1964633115124057,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3059806543805661,0.2537092043897753,0.4757925416910378,0.4755897379401506,0.3647186185961617,0.42958772487605357,0.49052782878379086,0.5476127052424402,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,-0.9910835539350307,-0.9907574661735641,-0.9904309719360571,-0.9901039434678982,-0.9897762526994144,-0.9894477710670482,-0.9891183693332204,-0.9887879174044778,-0.9884562841471665,-0.43115528642679635,-0.9109807472735147
0.4103915163950116,0.49883735639311655,-0.21195356322666514,-0.2567839366028587,0.04043732513943077,0.2031667219426576,0.11180306096735637,-0.10151115350722695,-0.24597486762911136,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.3163532241446485,0.02980317888137618,0.3700261894167476,0.39139943372613306,0.014556689175676762,0.39246117810815395,0.5595814015470959,0.6473173309186637,0.5595515708838843,0.3836963167669092,0.14255249141072723,-0.13291457904973047,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.6264856078640937,0.4531618238474715,-0.12180232653441647,0.1114044078115286,0.15448541051908005,0.1964633115124057,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.2537092043897753,0.18571602310443813,0.4755897379401506,0.47127577039190194,0.42958772487605357,0.49052782878379086,0.5476127052424402,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,-0.9818822253857783,-0.9812326591424048,-0.9805822632252944,-0.9799307835579408,-0.9792779654274967,-0.9786235531292484,-0.9779672896086032,-0.9773089160994449,-0.9766481717578208,-0.3973474483253727,-0.781644946651443
0.49883735639311655,-0.5156681642503187,-0.2567839366028587,-0.17893787651659543,0.2031667219426576,0.11180306096735637,-0.10151115350722695,-0.24597486762911136,-0.2485738580253336,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.4301898361221659,0.02980317888137618,0.3700261894167476,0.39139943372613306,0.014556689175676762,-0.3643201093864453,0.5595814015470959,0.6459303634784999,0.5595515708838843,0.3836963167669092,0.14255249141072723,-0.13291457904973047,-0.4100116251405813,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,-0.18511801588232835,0.4529565572557128,0.6282860818667857,0.6264856078640937,0.4531618238474715,0.17817466477691268,-0.09026937025329951,0.15448541051908005,0.1964633115124057,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.18571602310443813,0.10658463347178548,0.47127577039190194,0.4630763893151444,0.49052782878379086,0.5476127052424402,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,0.8743565195124563,-0.9723998820687052,-0.971429463943345,-0.9704577769416756,-0.9694844421081897,-0.9685090795241582,-0.967531307777683,-0.9665507434298827,-0.9655670004758025,-0.9645796897981992,-0.36400927257090365,-0.8068329461789832
-0.5156681642503187,-0.09518816173127276,-0.17893787651659543,0.04043732513943077,0.11180306096735637,-0.10151115350722695,-0.24597486762911136,-0.2485738580253336,-0.14471867875579025,0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.4301898361221659,-0.3163532241446485,0.3700261894167476,0.39139943372613306,0.014556689175676762,-0.3643201093864453,-0.4229327857975973,0.6459303634784999,0.6473173309186637,0.3836963167669092,0.14255249141072723,-0.13291457904973047,-0.4100116251405813,-0.6508868336655405,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,-0.18511801588232835,0.15834834133211495,0.6282860818667857,0.6264856078640937,0.4531618238474715,0.17817466477691268,-0.11910071641393738,-0.05464904234018331,0.1964633115124057,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.10658463347178548,0.021385361799409308,0.4630763893151444,0.4512173449787278,0.5476127052424402,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,0.8743565195124563,0.9000642204673093,-0.9626403917002738,-0.961351765613202,-0.9600614161591736,-0.9587688409566948,-0.9574735363293281,-0.9561749966034132,-0.9548727134008088,-0.9535661749244478,-0.9522548652345333,-0.33113847627061743,-0.9697684948226308
-0.09518816173127276,-0.08461445118580657,0.04043732513943077,0.2031667219426576,-0.10151115350722695,-0.24597486762911136,-0.2485738580253336,-0.14471867875579025,-0.021544028778714863,-0.011411399070345607,-0.23626087777267046,-0.4301898361221659,-0.3163532241446485,0.02980317888137618,0.39139943372613306,0.014556689175676762,-0.3643201093864453,-0.4229327857975973,-0.2707261356208227,0.6473173309186637,0.5595515708838843,0.14255249141072723,-0.13291457904973047,-0.4100116251405813,-0.6508868336655405,-0.8123157996889943,-0.7498793689642319,-0.5087661254067385,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.6264856078640937,0.4531618238474715,0.17817466477691268,-0.11910071641393738,-0.37465227921533173,-0.01580642168610491,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.2537092043897753,0.021385361799409308,-0.0647863843901777,0.4512173449787278,0.43592438765150465,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,0.8743565195124563,0.9000642204673093,0.9226544432037429,-0.9526076219969408,-0.9510034491888021,-0.9493970839517492,-0.947787901941524,-0.9461752771829146,-0.9445585811975157,-0.9429371821251273,-0.9413104438362735,-0.9396777250330592,-0.29873277653174446,-0.9864876569943698
-0.08461445118580657,-0.06677688023032802,0.2031667219426576,0.11180306096735637,-0.24597486762911136,-0.2485738580253336,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.23626087777267046,-0.4301898361221659,-0.3163532241446485,0.02980317888137618,0.3700261894167476,0.014556689175676762,-0.3643201093864453,-0.4229327857975973,-0.2707261356208227,-0.13796854406012116,0.5595515708838843,0.3836963167669092,-0.13291457904973047,-0.4100116251405813,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.5087661254067385,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.4531618238474715,0.17817466477691268,-0.11910071641393738,-0.37465227921533173,-0.5361964027523209,0.02539341281789831,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.2537092043897753,0.18571602310443813,-0.0647863843901777,-0.14681987523586904,0.43592438765150465,0.4174232676023286,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,0.8743565195124563,0.9000642204673093,0.9226544432037429,0.9422009626448193,-0.9423054406751715,-0.9403883997069593,-0.9384686833933805,-0.9365455469007241,-0.9346182434248413,-0.9326860231510629,-0.9307481322065794,-0.9288038116021766,-0.9268522961600146,-0.2667898904615157,-0.9440824441907164
-0.06677688023032802,0.18742852341210203,0.11180306096735637,-0.10151115350722695,-0.2485738580253336,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.4301898361221659,-0.3163532241446485,0.02980317888137618,0.3700261894167476,0.39139943372613306,-0.3643201093864453,-0.4229327857975973,-0.2707261356208227,-0.13796854406012116,-0.13653749006735605,0.3836963167669092,0.14255249141072723,-0.4100116251405813,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.6264856078640937,0.17817466477691268,-0.11910071641393738,-0.37465227921533173,-0.5361964027523209,-0.5648302319871714,0.06808538228078875,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.2537092043897753,0.18571602310443813,0.10658463347178548,-0.14681987523586904,-0.2198622820891344,0.4174232676023286,0.3959397351000482,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,0.8743565195124563,0.9000642204673093,0.9226544432037429,0.9422009626448193,0.9587775537136072,-0.9317377154514197,-0.9295105022045055,-0.9272801175580258,-0.9250456976723574,-0.9228063763950277,-0.9205612840551228,-0.9183095462489108,-0.9160502826130558,-0.9137826055816329,-0.2353075351671583,-0.5527422339462184
0.18742852341210203,0.17704223821920007,-0.10151115350722695,-0.24597486762911136,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.3163532241446485,0.02980317888137618,0.3700261894167476,0.39139943372613306,0.014556689175676762,-0.4229327857975973,-0.2707261356208227,-0.13796854406012116,-0.13653749006735605,-0.23730860767514494,0.14255249141072723,-0.13291457904973047,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.6264856078640937,0.4531618238474715,-0.11910071641393738,-0.37465227921533173,-0.5361964027523209,-0.5648302319871714,-0.47090314515835174,0.1114044078115286,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.2537092043897753,0.18571602310443813,0.10658463347178548,0.021385361799409308,-0.2198622820891344,-0.28027038228499723,0.3959397351000482,0.37169954041351505,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,0.8743565195124563,0.9000642204673093,0.9226544432037429,0.9422009626448193,0.9587775537136072,0.9724579913331726,-0.9209083140421563,-0.918373641718252,-0.9158352895196578,-0.9132922760944823,-0.9107436174333888,-0.9081883255007681,-0.9056254068558688,-0.9030538612598055,-0.9004726802641453,-0.20428342775590236,-0.3486023071774479
0.17704223821920007,-0.05753793854783107,-0.24597486762911136,-0.2485738580253336,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.4301898361221659,0.02980317888137618,0.3700261894167476,0.39139943372613306,0.014556689175676762,-0.3643201093864453,-0.2707261356208227,-0.13796854406012116,-0.13653749006735605,-0.23730860767514494,-0.2867815504021759,-0.13291457904973047,-0.4100116251405813,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,-0.18511801588232835,0.4529565572557128,0.6282860818667857,0.6264856078640937,0.4531618238474715,0.17817466477691268,-0.37465227921533173,-0.5361964027523209,-0.5648302319871714,-0.47090314515835174,-0.30694149496412004,0.15448541051908005,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.2537092043897753,0.18571602310443813,0.10658463347178548,0.021385361799409308,-0.0647863843901777,-0.28027038228499723,-0.32476033925038095,0.37169954041351505,0.34493164358656836,0.7777907981066949,0.8132935832552153,0.8454575654161145,0.8743565195124563,0.9000642204673093,0.9226544432037429,0.9422009626448193,0.9587775537136072,0.9724579913331726,0.9833160504265854,-0.9098211041638322,-0.9069817032850253,-0.9041381023522457,-0.9012892040051521,-0.8984339078798443,-0.8955711090790724,-0.8926996966311965,-0.8898185519333178,-0.8869265471737944,-0.17371528533497693,-0.32971967400291347
