,series_max,series_min
X1,13.7802026955665,-2.48539156587768
X2,13.7802026955665,-2.48539156587768
X3,13.7802026955665,-2.48539156587768
X4,13.7802026955665,-2.48539156587768
X5,13.7802026955665,-2.48539156587768
X6,13.7802026955665,-2.48539156587768
X7,13.7802026955665,-2.48539156587768
X8,13.7802026955665,-2.48539156587768
X9,13.7802026955665,-2.48539156587768
X10,13.7802026955665,-2.48539156587768
X11,13.7802026955665,-2.48539156587768
X12,13.7802026955665,-2.48539156587768
Y,25.251264000000003,0.05609088
