X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
-0.3139724571997594,-0.08967403433592602,-0.049680714108126245,-0.05427679978383493,-0.5784366537353312,-0.6737270847173313,-0.5817331052888162,-0.05408568109318268,0.10349713396918192,0.17400112485945618,-0.13789006696936634,-0.27902372776187767,-0.39829489224091597,-0.02619086147334848,0.21078460395677867,-0.9440824441907162
-0.289550472230227,-0.049680714108126245,-0.05427679978383493,-0.10731508386435451,-0.6737270847173313,-0.6914076289366686,-0.55515373963546,0.10349713396918192,0.17400112485945618,0.12444589225820124,-0.27902372776187767,-0.39829489224091597,-0.4845923720376718,0.21078460395677867,0.4084428892084042,-0.5527422339462184
-0.23216453915937407,-0.05427679978383493,-0.10731508386435451,-0.20228173244897418,-0.6914076289366686,-0.6152414526220558,-0.43487995408145985,0.17400112485945618,0.12444589225820124,0.05075019498944333,-0.39829489224091597,-0.4845923720376718,-0.5012156258856519,0.4084428892084042,0.4292622372915198,-0.3486023071774479
-0.15827847032375886,-0.10731508386435451,-0.20228173244897418,-0.3278166138004861,-0.6152414526220558,-0.4498597124706113,-0.24863066335309258,0.12444589225820124,0.05075019498944333,-0.02235795379459793,-0.4845923720376718,-0.5012156258856519,-0.4246761668462441,0.4292622372915198,0.24868412530542705,-0.32971967400291347
-0.08967403433592602,-0.20228173244897418,-0.3278166138004861,-0.46298246673434973,-0.4498597124706113,-0.22215498700009872,-0.05408568109318268,0.05075019498944333,-0.02235795379459793,-0.13789006696936634,-0.5012156258856519,-0.4246761668462441,-0.25355351685284655,0.24868412530542705,-0.015978059625616048,-0.5120674042285129
-0.049680714108126245,-0.3278166138004861,-0.46298246673434973,-0.5784366537353312,-0.22215498700009872,0.021994163683400014,0.10349713396918192,-0.02235795379459793,-0.13789006696936634,-0.27902372776187767,-0.4246761668462441,-0.25355351685284655,-0.02619086147334848,-0.015978059625616048,-0.29473359369286234,-0.7898539312571361
-0.05427679978383493,-0.46298246673434973,-0.5784366537353312,-0.6737270847173313,0.021994163683400014,0.22823651305679582,0.17400112485945618,-0.13789006696936634,-0.27902372776187767,-0.39829489224091597,-0.25355351685284655,-0.02619086147334848,0.21078460395677867,-0.29473359369286234,-0.5179440458726662,-0.9578822000866176
-0.10731508386435451,-0.5784366537353312,-0.6737270847173313,-0.6914076289366686,0.22823651305679582,0.34316836947051854,0.12444589225820124,-0.27902372776187767,-0.39829489224091597,-0.4845923720376718,-0.02619086147334848,0.21078460395677867,0.4084428892084042,-0.5179440458726662,-0.6356438123914459,-0.9162092995787235
-0.20228173244897418,-0.6737270847173313,-0.6914076289366686,-0.6152414526220558,0.34316836947051854,0.32864295617737227,0.05075019498944333,-0.39829489224091597,-0.4845923720376718,-0.5012156258856519,0.21078460395677867,0.4084428892084042,0.4292622372915198,-0.6356438123914459,-0.6305576051241648,-0.8434977755029726
-0.3278166138004861,-0.6914076289366686,-0.6152414526220558,-0.4498597124706113,0.32864295617737227,0.18044167729612703,-0.02235795379459793,-0.4845923720376718,-0.5012156258856519,-0.4246761668462441,0.4084428892084042,0.4292622372915198,0.24868412530542705,-0.6305576051241648,-0.5127500185611709,-0.9346430961848892
