,series_max,series_min
X1,14.861069496616464,1.5942305096833431
X2,14.861069496616464,1.5942305096833431
X3,14.861069496616464,1.5942305096833431
X4,14.861069496616464,1.5942305096833431
X5,14.861069496616464,1.5942305096833431
X6,14.861069496616464,1.5942305096833431
X7,14.861069496616464,1.5942305096833431
X8,14.861069496616464,1.5942305096833431
X9,14.861069496616464,1.5942305096833431
X10,14.861069496616464,1.5942305096833431
X11,14.861069496616464,1.5942305096833431
X12,14.861069496616464,1.5942305096833431
X13,14.861069496616464,1.5942305096833431
X14,14.861069496616464,1.5942305096833431
X15,14.861069496616464,1.5942305096833431
X16,14.861069496616464,1.5942305096833431
X17,14.861069496616464,1.5942305096833431
X18,14.861069496616464,1.5942305096833431
X19,14.861069496616464,1.5942305096833431
X20,14.861069496616464,1.5942305096833431
X21,14.861069496616464,1.5942305096833431
X22,14.861069496616464,1.5942305096833431
X23,14.861069496616464,1.5942305096833431
X24,14.861069496616464,1.5942305096833431
X25,14.861069496616464,1.5942305096833431
X26,14.861069496616464,1.5942305096833431
X27,14.861069496616464,1.5942305096833431
X28,14.861069496616464,1.5942305096833431
X29,6.557383023325957,-5.262228088173685
X30,6.557383023325957,-5.262228088173685
X31,6.557383023325957,-5.262228088173685
X32,6.557383023325957,-5.262228088173685
X33,6.557383023325957,-5.262228088173685
X34,6.557383023325957,-5.262228088173685
X35,6.557383023325957,-5.262228088173685
X36,6.557383023325957,-5.262228088173685
X37,6.557383023325957,-5.262228088173685
X38,6.557383023325957,-5.262228088173685
X39,6.557383023325957,-5.262228088173685
X40,6.557383023325957,-5.262228088173685
X41,6.557383023325957,-5.262228088173685
X42,6.557383023325957,-5.262228088173685
X43,6.557383023325957,-5.262228088173685
X44,6.557383023325957,-5.262228088173685
X45,6.557383023325957,-5.262228088173685
X46,6.557383023325957,-5.262228088173685
X47,6.557383023325957,-5.262228088173685
X48,6.557383023325957,-5.262228088173685
X49,6.557383023325957,-5.262228088173685
X50,6.557383023325957,-5.262228088173685
X51,6.557383023325957,-5.262228088173685
X52,6.557383023325957,-5.262228088173685
X53,6.557383023325957,-5.262228088173685
X54,5.530063577117222,-6.024301204960607
X55,5.530063577117222,-6.024301204960607
X56,5.530063577117222,-6.024301204960607
X57,5.530063577117222,-6.024301204960607
X58,5.530063577117222,-6.024301204960607
X59,5.530063577117222,-6.024301204960607
X60,5.530063577117222,-6.024301204960607
X61,5.530063577117222,-6.024301204960607
X62,5.530063577117222,-6.024301204960607
X63,5.530063577117222,-6.024301204960607
X64,5.530063577117222,-6.024301204960607
X65,5.530063577117222,-6.024301204960607
X66,5.530063577117222,-6.024301204960607
X67,5.530063577117222,-6.024301204960607
X68,5.530063577117222,-6.024301204960607
X69,5.530063577117222,-6.024301204960607
X70,5.530063577117222,-6.024301204960607
X71,5.530063577117222,-6.024301204960607
X72,5.530063577117222,-6.024301204960607
X73,5.530063577117222,-6.024301204960607
X74,5.530063577117222,-6.024301204960607
X75,5.530063577117222,-6.024301204960607
X76,5.530063577117222,-6.024301204960607
X77,5.530063577117222,-6.024301204960607
X78,5.530063577117222,-6.024301204960607
X79,4.290595555591239,-3.6343800367342047
X80,4.290595555591239,-3.6343800367342047
X81,4.290595555591239,-3.6343800367342047
X82,4.290595555591239,-3.6343800367342047
X83,4.290595555591239,-3.6343800367342047
X84,4.290595555591239,-3.6343800367342047
X85,4.290595555591239,-3.6343800367342047
X86,4.290595555591239,-3.6343800367342047
X87,4.290595555591239,-3.6343800367342047
X88,4.290595555591239,-3.6343800367342047
X89,3.938498655872337,-3.81343221229821
X90,3.938498655872337,-3.81343221229821
X91,3.938498655872337,-3.81343221229821
X92,3.938498655872337,-3.81343221229821
X93,3.938498655872337,-3.81343221229821
X94,3.938498655872337,-3.81343221229821
X95,3.938498655872337,-3.81343221229821
X96,3.938498655872337,-3.81343221229821
X97,3.938498655872337,-3.81343221229821
X98,3.938498655872337,-3.81343221229821
X99,3.938498655872337,-3.81343221229821
X100,3.938498655872337,-3.81343221229821
X101,2.8432376635388112,-2.3839453565854263
X102,2.8432376635388112,-2.3839453565854263
X103,2.8432376635388112,-2.3839453565854263
X104,2.8432376635388112,-2.3839453565854263
X105,2.4281449206569468,-2.1830747397618766
X106,2.4281449206569468,-2.1830747397618766
X107,2.4281449206569468,-2.1830747397618766
X108,2.138954491419142,-2.1794053024923
X109,2.3823692091212743,-2.1888538013890635
X110,2.3823692091212743,-2.1888538013890635
X111,2.3823692091212743,-2.1888538013890635
Y,43.790112,0.07156512
